#1	
double load(8760,3) # P(kW) & Q (kvar)	
2746800, 1.901780208, 0.7607120832
2750400, 1.848192876, 0.7392771504
2754000, 1.646385264, 0.6585541056
2757600, 1.302058152, 0.5208232608
2761200, 1.00903806, 0.403615224
2764800, 0.811066158, 0.3244264632
2768400, 0.714701862, 0.2858807448
2772000, 0.679138848, 0.2716555392
2775600, 0.661930938, 0.2647723752
2779200, 0.691757982, 0.2767031928
2782800, 0.733056966, 0.2932227864
2786400, 0.893664126, 0.3574656504
2790000, 1.22749758, 0.490999032
2793600, 1.34221698, 0.536886792
2797200, 1.25617743, 0.502470972
2800800, 1.217172834, 0.4868691336
2804400, 1.245852684, 0.4983410736
2808000, 1.311242742, 0.5244970968
2811600, 1.19308176, 0.477232704
2815200, 1.134574866, 0.4538299464
2818800, 1.022149854, 0.4088599416
2822400, 1.04394654, 0.417578616
2826000, 1.15866594, 0.463466376
2829600, 1.500529752, 0.6002119008
2833200, 1.853865504, 0.7415462016
2836800, 1.811419326, 0.7245677304
2840400, 1.62901548, 0.651606192
2844000, 1.30206519, 0.520826076
2847600, 1.06689042, 0.426756168
2851200, 0.8801019, 0.35204076
2854800, 0.775499625, 0.31019985
2858400, 0.70937175, 0.2837487
2862000, 0.6877299, 0.27509196
2865600, 0.6925392, 0.27701568
2869200, 0.71899035, 0.28759614
2872800, 0.777904275, 0.31116171
2876400, 0.9522414, 0.38089656
2880000, 1.27205985, 0.50882394
2883600, 1.39710165, 0.55884066
2887200, 1.369448175, 0.54777927
2890800, 1.43557605, 0.57423042
2894400, 1.552201575, 0.62088063
2898000, 1.443992325, 0.57759693
2901600, 1.3321761, 0.53287044
2905200, 1.19511105, 0.47804442
2908800, 1.167457575, 0.46698303
2912400, 1.263643575, 0.50545743
2916000, 1.554606225, 0.62184249
2919600, 1.840759575, 0.73630383
2923200, 1.7842503, 0.71370012
2926800, 1.57023645, 0.62809458
2930400, 1.316545875, 0.52661835
2934000, 1.116959925, 0.44678397
2937600, 0.934805928, 0.3739223712
2941200, 0.832464024, 0.3329856096
2944800, 0.751339344, 0.3005357376
2948400, 0.708904896, 0.2835619584
2952000, 0.710152968, 0.2840611872
2955600, 0.72388176, 0.289552704
2959200, 0.760075848, 0.3040303392
2962800, 0.869906184, 0.3479624736
2966400, 1.132001304, 0.4528005216
2970000, 1.37911956, 0.551647824
2973600, 1.580059152, 0.6320236608
2977200, 1.746052728, 0.6984210912
2980800, 1.774758384, 0.7099033536
2984400, 1.500182544, 0.6000730176
2988000, 1.367886912, 0.5471547648
2991600, 1.243079712, 0.4972318848
2995200, 1.1856684, 0.47426736
2998800, 1.300491024, 0.5201964096
3002400, 1.621245528, 0.6484982112
3006000, 1.91579052, 0.766316208
3009600, 1.882092576, 0.7528370304
3013200, 1.652447328, 0.6609789312
3016800, 1.312971744, 0.5251886976
3020400, 1.064605416, 0.4258421664
3024000, 0.838099472, 0.3352397888
3027600, 0.72980572, 0.291922288
3031200, 0.673304632, 0.2693218528
3034800, 0.654470936, 0.2617883744
3038400, 0.681544374, 0.2726177496
3042000, 0.725097296, 0.2900389184
3045600, 0.902840302, 0.3611361208
3049200, 1.23007577, 0.492030308
3052800, 1.384276656, 0.5537106624
3056400, 1.345432158, 0.5381728632
3060000, 1.367797172, 0.5471188688
3063600, 1.3536719, 0.54146876
3067200, 1.39487061, 0.557948244
3070800, 1.227721558, 0.4910886232
3074400, 1.12413623, 0.449654492
3078000, 1.008779842, 0.4035119368
3081600, 1.021728008, 0.4086912032
3085200, 1.170043364, 0.4680173456
3088800, 1.605572584, 0.6422290336
3092400, 1.956350172, 0.7825400688
3096000, 1.905734614, 0.7622938456
3099600, 1.663250778, 0.6653003112
3103200, 1.293639494, 0.5174557976
3106800, 1.0005401, 0.40021604
3110400, 0.817097484, 0.3268389936
3114000, 0.712545372, 0.2850181488
3117600, 0.671633676, 0.2686534704
3121200, 0.657996444, 0.2631985776
3124800, 0.685270908, 0.2741083632
3128400, 0.72163686, 0.288654744
3132000, 0.902330184, 0.3609320736
3135600, 1.236442368, 0.4945769472
3139200, 1.3353123, 0.53412492
3142800, 1.263716832, 0.5054867328
3146400, 1.195530672, 0.4782122688
3150000, 1.236442368, 0.4945769472
3153600, 1.326220812, 0.5304883248
3157200, 1.169392644, 0.4677570576
3160800, 1.061431224, 0.4245724896
3164400, 0.95460624, 0.381842496
3168000, 0.985290012, 0.3941160048
3171600, 1.152346104, 0.4609384416
3175200, 1.516005624, 0.6064022496
3178800, 1.883074452, 0.7532297808
3182400, 1.845572064, 0.7382288256
3186000, 1.648968636, 0.6595874544
3189600, 1.313720016, 0.5254880064
3193200, 1.01142804, 0.404571216
3196800, 0.82074384, 0.328297536
3200400, 0.715871016, 0.2863484064
3204000, 0.677113668, 0.2708454672
3207600, 0.653175306, 0.2612701224
3211200, 0.671414058, 0.2685656232
3214800, 0.71245125, 0.2849805
3218400, 0.887999238, 0.3551996952
3222000, 1.201477788, 0.4805911152
3225600, 1.263033576, 0.5052134304
3229200, 1.268733186, 0.5074932744
3232800, 1.193498334, 0.4773993336
3236400, 1.24251498, 0.497005992
3240000, 1.348527726, 0.5394110904
3243600, 1.203757632, 0.4815030528
3247200, 1.115983638, 0.4463934552
3250800, 1.000851516, 0.4003406064
3254400, 0.996291828, 0.3985167312
3258000, 1.131942546, 0.4527770184
3261600, 1.48759821, 0.595039284
3265200, 1.887710832, 0.7550843328
3268800, 1.854653094, 0.7418612376
3272400, 1.662006276, 0.6648025104
3276000, 1.317749832, 0.5270999328
3279600, 1.039608864, 0.4158435456
3283200, 0.827009344, 0.3308037376
3286800, 0.727004138, 0.2908016552
3290400, 0.678687016, 0.2714748064
3294000, 0.661832206, 0.2647328824
3297600, 0.682057978, 0.2728231912
3301200, 0.715767598, 0.2863070392
3304800, 0.909036086, 0.3636144344
3308400, 1.253997864, 0.5015991456
3312000, 1.301191332, 0.5204765328
3315600, 1.200062472, 0.4800249888
3319200, 1.153992658, 0.4615970632
3322800, 1.203433434, 0.4813733736
3326400, 1.262987096, 0.5051948384
3330000, 1.164105544, 0.4656422176
3333600, 1.02814341, 0.411257364
3337200, 0.928138204, 0.3712552816
3340800, 0.94948763, 0.379795052
3344400, 1.105675536, 0.4422702144
3348000, 1.531540402, 0.6126161608
3351600, 1.885491412, 0.7541965648
3355200, 1.841668906, 0.7366675624
3358800, 1.638287532, 0.6553150128
3362400, 1.288831138, 0.5155324552
3366000, 0.99443379, 0.397773516
3369600, 0.80738084, 0.322952336
3373200, 0.71400252, 0.285601008
3376800, 0.6775622, 0.27102488
3380400, 0.65934204, 0.263736816
3384000, 0.68781104, 0.275124416
3387600, 0.73108392, 0.292433568
3391200, 0.8996204, 0.35984816
3394800, 1.25377476, 0.501509904
3398400, 1.35056936, 0.540227744
3402000, 1.24010964, 0.496043856
3405600, 1.20025304, 0.480101216
3409200, 1.23669336, 0.494677344
3412800, 1.281105, 0.512442
3416400, 1.18089412, 0.472357648
3420000, 1.10915224, 0.443660896
3423600, 0.99869252, 0.399477008
3427200, 1.01805144, 0.407220576
3430800, 1.12395612, 0.449582448
3434400, 1.4690004, 0.58760016
3438000, 1.84137492, 0.736549968
3441600, 1.81404468, 0.725617872
3445200, 1.63867564, 0.655470256
3448800, 1.3038802, 0.52155208
3452400, 1.06360184, 0.425440736
3456000, 0.873891396, 0.3495565584
3459600, 0.767784528, 0.3071138112
3463200, 0.704597292, 0.2818389168
3466800, 0.681945264, 0.2727781056
3470400, 0.687906324, 0.2751625296
3474000, 0.714134988, 0.2856539952
3477600, 0.7749378, 0.30997512
3481200, 0.964499508, 0.3857998032
3484800, 1.288781172, 0.5155124688
3488400, 1.399656888, 0.5598627552
3492000, 1.366274952, 0.5465099808
3495600, 1.427077764, 0.5708311056
3499200, 1.545106752, 0.6180427008
3502800, 1.42469334, 0.569877336
3506400, 1.310240988, 0.5240963952
3510000, 1.173136608, 0.4692546432
3513600, 1.148100156, 0.4592400624
3517200, 1.231554996, 0.4926219984
3520800, 1.516493664, 0.6065974656
3524400, 1.831237632, 0.7324950528
3528000, 1.779972516, 0.7119890064
3531600, 1.560605508, 0.6242422032
3535200, 1.304279928, 0.5217119712
3538800, 1.093258404, 0.4373033616
3542400, 0.90472158, 0.361888632
3546000, 0.81032651, 0.324130604
3549600, 0.72819054, 0.291276216
3553200, 0.68896142, 0.275584568
3556800, 0.69141324, 0.276565296
3560400, 0.71225371, 0.284901484
3564000, 0.74903101, 0.299612404
3567600, 0.86549246, 0.346196984
3571200, 1.13274084, 0.453096336
3574800, 1.37792284, 0.551169136
3578400, 1.57161662, 0.628646648
3582000, 1.72608128, 0.690432512
3585600, 1.7407922, 0.69631688
3589200, 1.47354382, 0.589417528
3592800, 1.33379008, 0.533516032
3596400, 1.20506953, 0.482027812
3600000, 1.14990358, 0.459961432
3603600, 1.24675047, 0.498700188
3607200, 1.56180934, 0.624723736
3610800, 1.90629005, 0.76251602
3614400, 1.86583502, 0.746334008
3618000, 1.63904167, 0.655616668
3621600, 1.29088323, 0.516353292
3625200, 1.03834577, 0.415338308
3628800, 0.834767388, 0.3339069552
3632400, 0.727206324, 0.2908825296
3636000, 0.671087508, 0.2684350032
3639600, 0.650042952, 0.2600171808
3643200, 0.676933218, 0.2707732872
3646800, 0.722529756, 0.2890119024
3650400, 0.908423334, 0.3633693336
3654000, 1.23929052, 0.495716208
3657600, 1.386602412, 0.5546409648
3661200, 1.357373862, 0.5429495448
3664800, 1.377249276, 0.5508997104
3668400, 1.357373862, 0.5429495448
3672000, 1.383094986, 0.5532379944
3675600, 1.211231112, 0.4844924448
3679200, 1.1106849, 0.44427396
3682800, 0.992601558, 0.3970406232
3686400, 1.000785552, 0.4003142208
3690000, 1.132898598, 0.4531594392
3693600, 1.559635428, 0.6238541712
3697200, 1.93493001, 0.773972004
3700800, 1.89985575, 0.7599423
3704400, 1.649659362, 0.6598637448
3708000, 1.288394484, 0.5153577936
3711600, 1.001954694, 0.4007818776
3715200, 0.814151748, 0.3256606992
3718800, 0.705898884, 0.2823595536
3722400, 0.669814596, 0.2679258384
3726000, 0.652900086, 0.2611600344
3729600, 0.683346204, 0.2733384816
3733200, 0.718302858, 0.2873211432
3736800, 0.899851932, 0.3599407728
3740400, 1.233631596, 0.4934526384
3744000, 1.317076512, 0.5268306048
3747600, 1.25731191, 0.502924764
3751200, 1.179505164, 0.4718020656
3754800, 1.22348289, 0.489393156
3758400, 1.310310708, 0.5241242832
3762000, 1.162590654, 0.4650362616
3765600, 1.062231228, 0.4248924912
3769200, 0.944957292, 0.3779829168
3772800, 0.96976524, 0.387906096
3776400, 1.119740562, 0.4478962248
3780000, 1.479455808, 0.5917823232
3783600, 1.869617172, 0.7478468688
3787200, 1.840298688, 0.7361194752
3790800, 1.647473274, 0.6589893096
3794400, 1.310310708, 0.5241242832
3798000, 1.011487698, 0.4045950792
3801600, 0.817180679, 0.3268722716
3805200, 0.71404137, 0.285616548
3808800, 0.676639203, 0.2706556812
3812400, 0.652837824, 0.2611351296
3816000, 0.669838809, 0.2679355236
3819600, 0.710641173, 0.2842564692
3823200, 0.885184619, 0.3540738476
3826800, 1.198002743, 0.4792010972
3830400, 1.252405895, 0.500962358
3834000, 1.262606486, 0.5050425944
3837600, 1.205936536, 0.4823746144
3841200, 1.238805107, 0.4955220428
3844800, 1.347611411, 0.5390445644
3848400, 1.196869344, 0.4787477376
3852000, 1.100530429, 0.4402121716
3855600, 0.993990923, 0.3975963692
3859200, 0.975856539, 0.3903426156
3862800, 1.09939703, 0.439758812
3866400, 1.445083725, 0.57803349
3870000, 1.893909729, 0.7575638916
3873600, 1.857640961, 0.7430563844
3877200, 1.660429535, 0.664171814
3880800, 1.312476042, 0.5249904168
3884400, 1.034793287, 0.4139173148
3888000, 0.833282324, 0.3333129296
3891600, 0.725472212, 0.2901888848
3895200, 0.680551332, 0.2722205328
3898800, 0.663706002, 0.2654824008
3902400, 0.680551332, 0.2722205328
3906000, 0.716488036, 0.2865952144
3909600, 0.91526293, 0.366105172
3913200, 1.270137882, 0.5080551528
3916800, 1.295967388, 0.5183869552
3920400, 1.205002606, 0.4820010424
3924000, 1.158958704, 0.4635834816
3927600, 1.211740738, 0.4846962952
3931200, 1.270137882, 0.5080551528
3934800, 1.157835682, 0.4631342728
3938400, 1.029811174, 0.4119244696
3942000, 0.929862216, 0.3719448864
3945600, 0.945584524, 0.3782338096
3949200, 1.087085296, 0.4348341184
3952800, 1.491373216, 0.5965492864
3956400, 1.879938828, 0.7519755312
3960000, 1.854109322, 0.7416437288
3963600, 1.641858164, 0.6567432656
3967200, 1.290352278, 0.5161409112
3970800, 0.99387447, 0.397549788
3974400, 0.808731495, 0.323492598
3978000, 0.709195311, 0.2836781244
3981600, 0.676393614, 0.2705574456
3985200, 0.65603394, 0.262413576
3988800, 0.687704544, 0.2750818176
3992400, 0.725030613, 0.2900122452
3996000, 0.898087842, 0.3592351368
3999600, 1.248726672, 0.4994906688
4003200, 1.325640996, 0.5302563984
4006800, 1.227235905, 0.490894362
4010400, 1.189909836, 0.4759639344
4014000, 1.222711533, 0.4890846132
4017600, 1.264561974, 0.5058247896
4021200, 1.178598906, 0.4714395624
4024800, 1.106208954, 0.4424835816
4028400, 0.987444189, 0.3949776756
4032000, 1.00667277, 0.402669108
4035600, 1.100553489, 0.4402213956
4039200, 1.43648811, 0.574595244
4042800, 1.834632846, 0.7338531384
4046400, 1.822190823, 0.7288763292
4050000, 1.645740315, 0.658296126
4053600, 1.304150229, 0.5216600916
4057200, 1.06322742, 0.425290968
4060800, 0.861719916, 0.3446879664
4064400, 0.761656811, 0.3046627244
4068000, 0.699264522, 0.2797058088
4071600, 0.672188623, 0.2688754492
4075200, 0.680429114, 0.2721716456
4078800, 0.703973374, 0.2815893496
4082400, 0.769897302, 0.3079589208
4086000, 0.966491873, 0.3865967492
4089600, 1.273744466, 0.5094977864
4093200, 1.37733921, 0.550935684
4096800, 1.35379495, 0.54151798
4100400, 1.407946748, 0.5631786992
4104000, 1.539794604, 0.6159178416
4107600, 1.391465766, 0.5565863064
4111200, 1.296111513, 0.5184446052
4114800, 1.148959888, 0.4595839552
4118400, 1.136010545, 0.454404218
4122000, 1.206643325, 0.48265733
4125600, 1.478579528, 0.5914318112
4129200, 1.805844742, 0.7223378968
4132800, 1.7658195, 0.7063278
4136400, 1.535085752, 0.6140343008
4140000, 1.290225448, 0.5160901792
4143600, 1.080681534, 0.4322726136
4147200, 0.893818283, 0.3575273132
4150800, 0.799477517, 0.3197910068
4154400, 0.722069709, 0.2888278836
4158000, 0.682156308, 0.2728625232
4161600, 0.678527817, 0.2714111268
4165200, 0.703927254, 0.2815709016
4168800, 0.743840655, 0.297536262
4172400, 0.868418846, 0.3473675384
4176000, 1.127251204, 0.4509004816
4179600, 1.371569598, 0.5486278392
4183200, 1.546946663, 0.6187786652
4186800, 1.711438255, 0.684575302
4190400, 1.71748574, 0.686994296
4194000, 1.456234388, 0.5824937552
4197600, 1.324399215, 0.529759686
4201200, 1.188935551, 0.4755742204
4204800, 1.12483221, 0.449932884
4208400, 1.208287503, 0.4833150012
4212000, 1.508242759, 0.6032971036
4215600, 1.881977332, 0.7527909328
4219200, 1.85053041, 0.740212164
4222800, 1.619516483, 0.6478065932
4226400, 1.274809838, 0.5099239352
4230000, 1.023234462, 0.4092937848
4233600, 0.819485928, 0.3277943712
4237200, 0.715313988, 0.2861255952
4240800, 0.664385484, 0.2657541936
4244400, 0.641236164, 0.2564944656
4248000, 0.667857882, 0.2671431528
4251600, 0.714156522, 0.2856626088
4255200, 0.899351082, 0.3597404328
4258800, 1.225756494, 0.4903025976
4262400, 1.363494948, 0.5453979792
4266000, 1.356550152, 0.5426200608
4269600, 1.361180016, 0.5444720064
4273200, 1.339188162, 0.5356752648
4276800, 1.390116666, 0.5560466664
4280400, 1.214181834, 0.4856727336
4284000, 1.106537496, 0.4426149984
4287600, 0.988475964, 0.3953903856
4291200, 0.997735692, 0.3990942768
4294800, 1.113482292, 0.4453929168
4298400, 1.51049313, 0.604197252
4302000, 1.917921162, 0.7671684648
4305600, 1.885512114, 0.7542048456
4309200, 1.633184526, 0.6532738104
4312800, 1.275527532, 0.5102110128
4316400, 0.996578226, 0.3986312904
4320000, 0.805240455, 0.322096182
4323600, 0.702205515, 0.280882206
4327200, 0.66300744, 0.265202976
4330800, 0.64284843, 0.257139372
4334400, 0.671967, 0.2687868
4338000, 0.708925185, 0.283570074
4341600, 0.895956, 0.3583824
4345200, 1.22521983, 0.490087932
4348800, 1.29689631, 0.518758524
4352400, 1.250978565, 0.500391426
4356000, 1.174822305, 0.469928922
4359600, 1.22074005, 0.48829602
4363200, 1.31033565, 0.52413426
4366800, 1.152423405, 0.460969362
4370400, 1.05050841, 0.420203364
4374000, 0.944113635, 0.377645454
4377600, 0.9631527, 0.38526108
4381200, 1.096426155, 0.438570462
4384800, 1.452568665, 0.581027466
4388400, 1.86134859, 0.744539436
4392000, 1.837829745, 0.735131898
4395600, 1.64631915, 0.65852766
4399200, 1.304735925, 0.52189437
4402800, 1.0079505, 0.4031802
4406400, 0.80799768, 0.323199072
4410000, 0.705875751, 0.2823503004
4413600, 0.671086962, 0.2684347848
4417200, 0.644153706, 0.2576614824
4420800, 0.659864772, 0.2639459088
4424400, 0.702509094, 0.2810036376
4428000, 0.879819696, 0.3519278784
4431600, 1.190674359, 0.4762697436
4435200, 1.238929776, 0.4955719104
4438800, 1.252396404, 0.5009585616
4442400, 1.196285454, 0.4785141816
4446000, 1.22321871, 0.489287484
4449600, 1.33544061, 0.534176244
4453200, 1.179452169, 0.4717808676
4456800, 1.093041306, 0.4372165224
4460400, 0.984186063, 0.3936744252
4464000, 0.955008369, 0.3820033476
4467600, 1.058252517, 0.4233010068
4471200, 1.409507064, 0.5638028256
4474800, 1.876350168, 0.7505400672
4478400, 1.847172474, 0.7388689896
4482000, 1.654150806, 0.6616603224
4485600, 1.318607325, 0.52744293
4489200, 1.031319261, 0.4125277044
4492800, 0.82673544, 0.330694176
4496400, 0.719093376, 0.2876373504
4500000, 0.674704896, 0.2698819584
4503600, 0.66027864, 0.264111456
4507200, 0.672485472, 0.2689941888
4510800, 0.706886544, 0.2827546176
4514400, 0.906634704, 0.3626538816
4518000, 1.255084272, 0.5020337088
4521600, 1.278388224, 0.5113552896
4525200, 1.191830688, 0.4767322752
4528800, 1.149661632, 0.4598646528
4532400, 1.196269536, 0.4785078144
4536000, 1.25952312, 0.503809248
4539600, 1.138564512, 0.4554258048
4543200, 1.019825328, 0.4079301312
4546800, 0.917731824, 0.3670927296
4550400, 0.928828944, 0.3715315776
4554000, 1.067542944, 0.4270171776
4557600, 1.439296464, 0.5757185856
4561200, 1.854328752, 0.7417315008
4564800, 1.839902496, 0.7359609984
4568400, 1.643483472, 0.6573933888
4572000, 1.286156208, 0.5144624832
4575600, 0.980985408, 0.3923941632
4579200, 0.799438344, 0.3197753376
4582800, 0.698950284, 0.2795801136
4586400, 0.668803866, 0.2675215464
4590000, 0.64758972, 0.259035888
4593600, 0.673270002, 0.2693080008
4597200, 0.71458176, 0.285832704
4600800, 0.884294928, 0.3537179712
4604400, 1.232653536, 0.4930614144
4608000, 1.30634478, 0.522537912
4611600, 1.213672458, 0.4854689832
4615200, 1.173477234, 0.4693908936
4618800, 1.210322856, 0.4841291424
4622400, 1.249401546, 0.4997606184
4626000, 1.167894564, 0.4671578256
4629600, 1.103135592, 0.4412542368
4633200, 0.968034978, 0.3872139912
4636800, 0.980316852, 0.3921267408
4640400, 1.072989174, 0.4291956696
4644000, 1.392317898, 0.5569271592
4647600, 1.809901614, 0.7239606456
4651200, 1.823300022, 0.7293200088
4654800, 1.645771116, 0.6583084464
4658400, 1.297412508, 0.5189650032
4662000, 1.050658494, 0.4202633976
4665600, 0.8342169, 0.33368676
4669200, 0.746767956, 0.2987071824
4672800, 0.67887996, 0.271551984
4676400, 0.654716436, 0.2618865744
4680000, 0.657017724, 0.2628070896
4683600, 0.68463318, 0.273853272
4687200, 0.75367182, 0.301468728
4690800, 0.952733232, 0.3810932928
4694400, 1.256503248, 0.5026012992
4698000, 1.356609276, 0.5426437104
4701600, 1.327843176, 0.5311372704
4705200, 1.385375376, 0.5541501504
4708800, 1.51885008, 0.607540032
4712400, 1.356609276, 0.5426437104
4716000, 1.266859044, 0.5067436176
4719600, 1.117275324, 0.4469101296
4723200, 1.101166308, 0.4404665232
4726800, 1.164451728, 0.4657806912
4730400, 1.418744052, 0.5674976208
4734000, 1.763937252, 0.7055749008
4737600, 1.730568576, 0.6922274304
4741200, 1.506192996, 0.6024771984
4744800, 1.272612264, 0.5090449056
4748400, 1.057441836, 0.4229767344
4752000, 0.8750352, 0.35001408
4755600, 0.7804368, 0.31217472
4759200, 0.70121064, 0.280484256
4762800, 0.66928368, 0.267713472
4766400, 0.66100632, 0.264402528
4770000, 0.6858384, 0.27433536
4773600, 0.72486024, 0.289944096
4777200, 0.84665568, 0.338662272
4780800, 1.09261152, 0.437044608
4784400, 1.33501992, 0.534007968
4788000, 1.51830432, 0.607321728
4791600, 1.68858144, 0.675432576
4795200, 1.6791216, 0.67164864
